,municipio,codigo,uf,ano,semestre,taxa_matriculas_100k
10685,SOBRAL,2312908.0,CE,2018,,17586.18
10686,SOBRAL,2312908.0,CE,2019,,15489.38
10687,SOBRAL,2312908.0,CE,2020,,15791.81
10688,SOBRAL,2312908.0,CE,2021,,15226.85
10689,SOBRAL,2312908.0,CE,2022,,14269.81
10690,SOBRAL,2312908.0,CE,2023,,10998.75
10691,SOBRAL,2312908.0,CE,2024,,9425.04
10692,SOLONOPOLE,2313005.0,CE,2013,,20243.14
10693,SOLONOPOLE,2313005.0,CE,2014,,18158.31
10694,SOLONOPOLE,2313005.0,CE,2015,,17162.66
10695,SOLONOPOLE,2313005.0,CE,2016,,17795.26
10696,SOLONOPOLE,2313005.0,CE,2017,,15490.4
10697,SOLONOPOLE,2313005.0,CE,2018,,17734.75
10698,SOLONOPOLE,2313005.0,CE,2019,,14346.22
10699,SOLONOPOLE,2313005.0,CE,2020,,16794.1
10700,SOLONOPOLE,2313005.0,CE,2021,,16420.05
10701,SOLONOPOLE,2313005.0,CE,2022,,13460.59
10702,SOLONOPOLE,2313005.0,CE,2023,,12167.89
10703,SOLONOPOLE,2313005.0,CE,2024,,11617.8
10704,TABULEIRO DO NORTE,2313104.0,CE,2013,,14442.78
10705,TABULEIRO DO NORTE,2313104.0,CE,2014,,11806.73
10706,TABULEIRO DO NORTE,2313104.0,CE,2015,,12677.8
10707,TABULEIRO DO NORTE,2313104.0,CE,2016,,16289.31
10708,TABULEIRO DO NORTE,2313104.0,CE,2017,,12632.13
10709,TABULEIRO DO NORTE,2313104.0,CE,2018,,15163.77
10710,TABULEIRO DO NORTE,2313104.0,CE,2019,,10971.55
10711,TABULEIRO DO NORTE,2313104.0,CE,2020,,11291.27
10712,TABULEIRO DO NORTE,2313104.0,CE,2021,,12599.5
10713,TABULEIRO DO NORTE,2313104.0,CE,2022,,9686.15
10714,TABULEIRO DO NORTE,2313104.0,CE,2023,,7715.65
10715,TABULEIRO DO NORTE,2313104.0,CE,2024,,7324.16
10716,TAMBORIL,2313203.0,CE,2013,,22131.78
10717,TAMBORIL,2313203.0,CE,2014,,17243.6
10718,TAMBORIL,2313203.0,CE,2015,,17473.3
10719,TAMBORIL,2313203.0,CE,2016,,23308.48
10720,TAMBORIL,2313203.0,CE,2017,,17336.29
10721,TAMBORIL,2313203.0,CE,2018,,15784.81
10722,TAMBORIL,2313203.0,CE,2019,,16590.77
10723,TAMBORIL,2313203.0,CE,2020,,16449.73
10724,TAMBORIL,2313203.0,CE,2021,,18924.04
10725,TAMBORIL,2313203.0,CE,2022,,11178.72
10726,TAMBORIL,2313203.0,CE,2023,,8120.09
10727,TAMBORIL,2313203.0,CE,2024,,6890.99
10728,TARRAFAS,2313252.0,CE,2013,,28954.71
10729,TARRAFAS,2313252.0,CE,2014,,27533.54
10730,TARRAFAS,2313252.0,CE,2015,,25262.32
10731,TARRAFAS,2313252.0,CE,2016,,23960.69
10732,TARRAFAS,2313252.0,CE,2017,,12431.93
10733,TARRAFAS,2313252.0,CE,2018,,24465.4
10734,TARRAFAS,2313252.0,CE,2019,,15221.14
10735,TARRAFAS,2313252.0,CE,2020,,22605.92
10736,TARRAFAS,2313252.0,CE,2021,,22738.74
10737,TARRAFAS,2313252.0,CE,2022,,21530.08
10738,TARRAFAS,2313252.0,CE,2023,,20228.45
10739,TARRAFAS,2313252.0,CE,2024,,18262.72
10740,TAUA,2313302.0,CE,2013,,8906.2
10741,TAUA,2313302.0,CE,2014,,9010.73
10742,TAUA,2313302.0,CE,2015,,8909.47
10743,TAUA,2313302.0,CE,2016,,18635.57
10744,TAUA,2313302.0,CE,2017,,8937.23
10745,TAUA,2313302.0,CE,2018,,8122.23
10746,TAUA,2313302.0,CE,2019,,11356.1
10747,TAUA,2313302.0,CE,2020,,12425.89
10748,TAUA,2313302.0,CE,2021,,10059.29
10749,TAUA,2313302.0,CE,2022,,6818.89
10750,TAUA,2313302.0,CE,2023,,5412.64
10751,TAUA,2313302.0,CE,2024,,3926.37
10752,TEJUCUOCA,2313351.0,CE,2013,,20898.92
10753,TEJUCUOCA,2313351.0,CE,2014,,22117.29
10754,TEJUCUOCA,2313351.0,CE,2015,,17383.7
10755,TEJUCUOCA,2313351.0,CE,2016,,24373.32
10756,TEJUCUOCA,2313351.0,CE,2017,,15185.96
10757,TEJUCUOCA,2313351.0,CE,2018,,25620.85
10758,TEJUCUOCA,2313351.0,CE,2019,,16311.06
10759,TEJUCUOCA,2313351.0,CE,2020,,23761.22
10760,TEJUCUOCA,2313351.0,CE,2021,,20170.22
10761,TEJUCUOCA,2313351.0,CE,2022,,14509.74
10762,TEJUCUOCA,2313351.0,CE,2023,,13221.41
10763,TEJUCUOCA,2313351.0,CE,2024,,10860.44
10764,TIANGUA,2313401.0,CE,2013,,15943.61
10765,TIANGUA,2313401.0,CE,2014,,12621.16
10766,TIANGUA,2313401.0,CE,2015,,10820.06
10767,TIANGUA,2313401.0,CE,2016,,19448.87
10768,TIANGUA,2313401.0,CE,2017,,12865.31
10769,TIANGUA,2313401.0,CE,2018,,20289.3
10770,TIANGUA,2313401.0,CE,2019,,15347.34
10771,TIANGUA,2313401.0,CE,2020,,17610.97
10772,TIANGUA,2313401.0,CE,2021,,18899.22
10773,TIANGUA,2313401.0,CE,2022,,18042.84
10774,TIANGUA,2313401.0,CE,2023,,17408.53
10775,TIANGUA,2313401.0,CE,2024,,16208.62
10776,TRAIRI,2313500.0,CE,2013,,21665.67
10777,TRAIRI,2313500.0,CE,2014,,19373.45
10778,TRAIRI,2313500.0,CE,2015,,18926.65
10779,TRAIRI,2313500.0,CE,2016,,19522.38
10780,TRAIRI,2313500.0,CE,2017,,18245.31
10781,TRAIRI,2313500.0,CE,2018,,20392.02
10782,TRAIRI,2313500.0,CE,2019,,16750.83
10783,TRAIRI,2313500.0,CE,2020,,17735.17
10784,TRAIRI,2313500.0,CE,2021,,20330.39
10785,TRAIRI,2313500.0,CE,2022,,18722.93
10786,TRAIRI,2313500.0,CE,2023,,19154.33
10787,TRAIRI,2313500.0,CE,2024,,18348.03
10788,TURURU,2313559.0,CE,2013,,29211.0
10789,TURURU,2313559.0,CE,2014,,29522.45
10790,TURURU,2313559.0,CE,2015,,27212.56
10791,TURURU,2313559.0,CE,2016,,27355.31
10792,TURURU,2313559.0,CE,2017,,27128.21
10793,TURURU,2313559.0,CE,2018,,25772.13
10794,TURURU,2313559.0,CE,2019,,21431.35
10795,TURURU,2313559.0,CE,2020,,24863.74
10796,TURURU,2313559.0,CE,2021,,24967.56
10797,TURURU,2313559.0,CE,2022,,23799.64
10798,TURURU,2313559.0,CE,2023,,11432.65
10799,TURURU,2313559.0,CE,2024,,9382.3
10800,UBAJARA,2313609.0,CE,2013,,22736.29
10801,UBAJARA,2313609.0,CE,2014,,23438.22
10802,UBAJARA,2313609.0,CE,2015,,22583.7
10803,UBAJARA,2313609.0,CE,2016,,24201.18
10804,UBAJARA,2313609.0,CE,2017,,12427.14
10805,UBAJARA,2313609.0,CE,2018,,12500.38
10806,UBAJARA,2313609.0,CE,2019,,13580.74
10807,UBAJARA,2313609.0,CE,2020,,14273.51
10808,UBAJARA,2313609.0,CE,2021,,13220.62
10809,UBAJARA,2313609.0,CE,2022,,11178.93
10810,UBAJARA,2313609.0,CE,2023,,8227.79
10811,UBAJARA,2313609.0,CE,2024,,6680.5
10812,UMARI,2313708.0,CE,2013,,21758.11
10813,UMARI,2313708.0,CE,2014,,20870.32
10814,UMARI,2313708.0,CE,2015,,19385.82
10815,UMARI,2313708.0,CE,2016,,22442.15
10816,UMARI,2313708.0,CE,2017,,21845.44
10817,UMARI,2313708.0,CE,2018,,22849.66
10818,UMARI,2313708.0,CE,2019,,18541.7
10819,UMARI,2313708.0,CE,2020,,21074.08
10820,UMARI,2313708.0,CE,2021,,21743.56
10821,UMARI,2313708.0,CE,2022,,15179.74
10822,UMARI,2313708.0,CE,2023,,6258.19
10823,UMARI,2313708.0,CE,2024,,3609.37
10824,UMIRIM,2313757.0,CE,2013,,21018.89
10825,UMIRIM,2313757.0,CE,2014,,21196.34
10826,UMIRIM,2313757.0,CE,2015,,18311.39
10827,UMIRIM,2313757.0,CE,2016,,23726.39
10828,UMIRIM,2313757.0,CE,2017,,22014.88
10829,UMIRIM,2313757.0,CE,2018,,21425.3
10830,UMIRIM,2313757.0,CE,2019,,14911.28
10831,UMIRIM,2313757.0,CE,2020,,20835.72
10832,UMIRIM,2313757.0,CE,2021,,21276.47
10833,UMIRIM,2313757.0,CE,2022,,18437.32
10834,UMIRIM,2313757.0,CE,2023,,15363.48
10835,UMIRIM,2313757.0,CE,2024,,12627.36
10836,URUBURETAMA,2313807.0,CE,2013,,23844.67
10837,URUBURETAMA,2313807.0,CE,2014,,18510.08
10838,URUBURETAMA,2313807.0,CE,2015,,18841.94
10839,URUBURETAMA,2313807.0,CE,2016,,22883.75
10840,URUBURETAMA,2313807.0,CE,2017,,11451.78
10841,URUBURETAMA,2313807.0,CE,2018,,10362.08
10842,URUBURETAMA,2313807.0,CE,2019,,10059.93
10843,URUBURETAMA,2313807.0,CE,2020,,21437.42
10844,URUBURETAMA,2313807.0,CE,2021,,15691.71
10845,URUBURETAMA,2313807.0,CE,2022,,11263.56
10846,URUBURETAMA,2313807.0,CE,2023,,7206.89
10847,URUBURETAMA,2313807.0,CE,2024,,6042.89
10848,URUOCA,2313906.0,CE,2013,,26203.99
10849,URUOCA,2313906.0,CE,2014,,24763.57
10850,URUOCA,2313906.0,CE,2015,,24705.37
10851,URUOCA,2313906.0,CE,2016,,22304.67
10852,URUOCA,2313906.0,CE,2017,,20784.23
10853,URUOCA,2313906.0,CE,2018,,24341.63
10854,URUOCA,2313906.0,CE,2019,,20129.49
10855,URUOCA,2313906.0,CE,2020,,20136.77
10856,URUOCA,2313906.0,CE,2021,,20304.09
10857,URUOCA,2313906.0,CE,2022,,16528.44
10858,URUOCA,2313906.0,CE,2023,,15480.87
10859,URUOCA,2313906.0,CE,2024,,15589.99
10860,VARJOTA,2313955.0,CE,2013,,19646.51
10861,VARJOTA,2313955.0,CE,2014,,18757.25
10862,VARJOTA,2313955.0,CE,2015,,18453.47
10863,VARJOTA,2313955.0,CE,2016,,23076.5
10864,VARJOTA,2313955.0,CE,2017,,16078.43
10865,VARJOTA,2313955.0,CE,2018,,19077.6
10866,VARJOTA,2313955.0,CE,2019,,15255.45
10867,VARJOTA,2313955.0,CE,2020,,18000.55
10868,VARJOTA,2313955.0,CE,2021,,6246.89
10869,VARJOTA,2313955.0,CE,2022,,3512.84
10870,VARJOTA,2313955.0,CE,2023,,3650.93
10871,VARJOTA,2313955.0,CE,2024,,3352.67
10872,VARZEA ALEGRE,2314003.0,CE,2013,,20277.55
10873,VARZEA ALEGRE,2314003.0,CE,2014,,19454.14
10874,VARZEA ALEGRE,2314003.0,CE,2015,,15483.28
10875,VARZEA ALEGRE,2314003.0,CE,2016,,19505.44
10876,VARZEA ALEGRE,2314003.0,CE,2017,,14577.78
10877,VARZEA ALEGRE,2314003.0,CE,2018,,18889.8
10878,VARZEA ALEGRE,2314003.0,CE,2019,,13569.67
10879,VARZEA ALEGRE,2314003.0,CE,2020,,13887.75
10880,VARZEA ALEGRE,2314003.0,CE,2021,,13985.22
10881,VARZEA ALEGRE,2314003.0,CE,2022,,13074.59
10882,VARZEA ALEGRE,2314003.0,CE,2023,,12451.26
10883,VARZEA ALEGRE,2314003.0,CE,2024,,11355.94
10884,VICOSA DO CEARA,2314102.0,CE,2013,,19175.38
10885,VICOSA DO CEARA,2314102.0,CE,2014,,16011.86
10886,VICOSA DO CEARA,2314102.0,CE,2015,,25790.46
10887,VICOSA DO CEARA,2314102.0,CE,2016,,21012.53
10888,VICOSA DO CEARA,2314102.0,CE,2017,,14280.21
10889,VICOSA DO CEARA,2314102.0,CE,2018,,23177.92
10890,VICOSA DO CEARA,2314102.0,CE,2019,,15137.66
10891,VICOSA DO CEARA,2314102.0,CE,2020,,17689.91
10892,VICOSA DO CEARA,2314102.0,CE,2021,,13735.93
10893,VICOSA DO CEARA,2314102.0,CE,2022,,13400.99
10894,VICOSA DO CEARA,2314102.0,CE,2023,,9500.6
10895,VICOSA DO CEARA,2314102.0,CE,2024,,9808.75
10896,BRASILIA,5300108.0,DF,2013,,16441.94
10897,BRASILIA,5300108.0,DF,2014,,16167.36
10898,BRASILIA,5300108.0,DF,2015,,15912.54
10899,BRASILIA,5300108.0,DF,2016,,15909.74
10900,BRASILIA,5300108.0,DF,2017,,15777.38
10901,BRASILIA,5300108.0,DF,2018,,15515.33
10902,BRASILIA,5300108.0,DF,2019,,15366.58
10903,BRASILIA,5300108.0,DF,2020,,15399.34
10904,BRASILIA,5300108.0,DF,2021,,15576.66
10905,BRASILIA,5300108.0,DF,2022,,15043.44
10906,BRASILIA,5300108.0,DF,2023,,14579.5
10907,BRASILIA,5300108.0,DF,2024,,13808.46
10908,AFONSO CLAUDIO,3200102.0,ES,2013,,19818.15
10909,AFONSO CLAUDIO,3200102.0,ES,2014,,19166.34
10910,AFONSO CLAUDIO,3200102.0,ES,2015,,18195.15
10911,AFONSO CLAUDIO,3200102.0,ES,2016,,16973.02
10912,AFONSO CLAUDIO,3200102.0,ES,2017,,15825.84
10913,AFONSO CLAUDIO,3200102.0,ES,2018,,16324.47
10914,AFONSO CLAUDIO,3200102.0,ES,2019,,15649.85
10915,AFONSO CLAUDIO,3200102.0,ES,2020,,16503.72
10916,AFONSO CLAUDIO,3200102.0,ES,2021,,16679.7
10917,AFONSO CLAUDIO,3200102.0,ES,2022,,16634.08
10918,AFONSO CLAUDIO,3200102.0,ES,2023,,16295.14
10919,AFONSO CLAUDIO,3200102.0,ES,2024,,15816.06
10920,AGUA DOCE DO NORTE,3200169.0,ES,2013,,23633.95
10921,AGUA DOCE DO NORTE,3200169.0,ES,2014,,23268.56
10922,AGUA DOCE DO NORTE,3200169.0,ES,2015,,21159.28
10923,AGUA DOCE DO NORTE,3200169.0,ES,2016,,21557.88
10924,AGUA DOCE DO NORTE,3200169.0,ES,2017,,18360.74
10925,AGUA DOCE DO NORTE,3200169.0,ES,2018,,19581.46
10926,AGUA DOCE DO NORTE,3200169.0,ES,2019,,18933.73
10927,AGUA DOCE DO NORTE,3200169.0,ES,2020,,18535.13
10928,AGUA DOCE DO NORTE,3200169.0,ES,2021,,19407.08
10929,AGUA DOCE DO NORTE,3200169.0,ES,2022,,15960.8
10930,AGUA DOCE DO NORTE,3200169.0,ES,2023,,12879.92
10931,AGUA DOCE DO NORTE,3200169.0,ES,2024,,13046.01
10932,AGUIA BRANCA,3200136.0,ES,2013,,22891.57
10933,AGUIA BRANCA,3200136.0,ES,2014,,23076.92
10934,AGUIA BRANCA,3200136.0,ES,2015,,21419.01
10935,AGUIA BRANCA,3200136.0,ES,2016,,22036.87
10936,AGUIA BRANCA,3200136.0,ES,2017,,21192.46
10937,AGUIA BRANCA,3200136.0,ES,2018,,18051.69
10938,AGUIA BRANCA,3200136.0,ES,2019,,16527.65
10939,AGUIA BRANCA,3200136.0,ES,2020,,15971.58
10940,AGUIA BRANCA,3200136.0,ES,2021,,10101.95
10941,AGUIA BRANCA,3200136.0,ES,2022,,9772.42
10942,AGUIA BRANCA,3200136.0,ES,2023,,11275.87
10943,AGUIA BRANCA,3200136.0,ES,2024,,10760.99
10944,ALEGRE,3200201.0,ES,2013,,18384.34
10945,ALEGRE,3200201.0,ES,2014,,17770.85
10946,ALEGRE,3200201.0,ES,2015,,17105.94
10947,ALEGRE,3200201.0,ES,2016,,17277.31
10948,ALEGRE,3200201.0,ES,2017,,14312.64
10949,ALEGRE,3200201.0,ES,2018,,13438.67
10950,ALEGRE,3200201.0,ES,2019,,13047.95
10951,ALEGRE,3200201.0,ES,2020,,13164.48
10952,ALEGRE,3200201.0,ES,2021,,13880.8
10953,ALEGRE,3200201.0,ES,2022,,12328.2
10954,ALEGRE,3200201.0,ES,2023,,11368.54
10955,ALEGRE,3200201.0,ES,2024,,10875.0
10956,ALFREDO CHAVES,3200300.0,ES,2013,,17244.87
10957,ALFREDO CHAVES,3200300.0,ES,2014,,16811.22
10958,ALFREDO CHAVES,3200300.0,ES,2015,,15437.99
10959,ALFREDO CHAVES,3200300.0,ES,2016,,16319.75
10960,ALFREDO CHAVES,3200300.0,ES,2017,,15972.82
10961,ALFREDO CHAVES,3200300.0,ES,2018,,16204.11
10962,ALFREDO CHAVES,3200300.0,ES,2019,,15618.68
10963,ALFREDO CHAVES,3200300.0,ES,2020,,15315.12
10964,ALFREDO CHAVES,3200300.0,ES,2021,,16514.89
10965,ALFREDO CHAVES,3200300.0,ES,2022,,14859.79
10966,ALFREDO CHAVES,3200300.0,ES,2023,,10711.19
10967,ALFREDO CHAVES,3200300.0,ES,2024,,10516.05
10968,ALTO RIO NOVO,3200359.0,ES,2013,,26513.32
10969,ALTO RIO NOVO,3200359.0,ES,2014,,24683.88
10970,ALTO RIO NOVO,3200359.0,ES,2015,,20782.89
10971,ALTO RIO NOVO,3200359.0,ES,2016,,23325.26
10972,ALTO RIO NOVO,3200359.0,ES,2017,,21482.38
10973,ALTO RIO NOVO,3200359.0,ES,2018,,23150.39
10974,ALTO RIO NOVO,3200359.0,ES,2019,,22235.67
10975,ALTO RIO NOVO,3200359.0,ES,2020,,21670.7
10976,ALTO RIO NOVO,3200359.0,ES,2021,,21711.06
10977,ALTO RIO NOVO,3200359.0,ES,2022,,14057.04
10978,ALTO RIO NOVO,3200359.0,ES,2023,,14716.17
10979,ALTO RIO NOVO,3200359.0,ES,2024,,10909.34
10980,ANCHIETA,3200409.0,ES,2013,,21831.64
10981,ANCHIETA,4200804.0,ES,2013,,110146.39
10982,ANCHIETA,3200409.0,ES,2014,,21011.21
10983,ANCHIETA,4200804.0,ES,2014,,106007.07
10984,ANCHIETA,3200409.0,ES,2015,,21054.56
10985,ANCHIETA,4200804.0,ES,2015,,106225.81
10986,ANCHIETA,3200409.0,ES,2016,,21097.92
10987,ANCHIETA,4200804.0,ES,2016,,106444.56
10988,ANCHIETA,3200409.0,ES,2017,,20667.69
10989,ANCHIETA,4200804.0,ES,2017,,104273.94
10990,ANCHIETA,3200409.0,ES,2018,,17989.59
10991,ANCHIETA,4200804.0,ES,2018,,90762.24
10992,ANCHIETA,3200409.0,ES,2019,,18219.72
10993,ANCHIETA,4200804.0,ES,2019,,91923.27
10994,ANCHIETA,3200409.0,ES,2020,,18373.13
10995,ANCHIETA,4200804.0,ES,2020,,92697.29
10996,ANCHIETA,3200409.0,ES,2021,,17459.31
10997,ANCHIETA,4200804.0,ES,2021,,88086.82
10998,ANCHIETA,3200409.0,ES,2022,,15064.7
10999,ANCHIETA,4200804.0,ES,2022,,76005.38
11000,ANCHIETA,3200409.0,ES,2023,,14517.74
11001,ANCHIETA,4200804.0,ES,2023,,73245.84
11002,ANCHIETA,3200409.0,ES,2024,,11836.31
11003,ANCHIETA,4200804.0,ES,2024,,59717.31
11004,APIACA,3200508.0,ES,2013,,18081.13
11005,APIACA,3200508.0,ES,2014,,18358.02
11006,APIACA,3200508.0,ES,2015,,16862.8
11007,APIACA,3200508.0,ES,2016,,16461.3
11008,APIACA,3200508.0,ES,2017,,16239.79
11009,APIACA,3200508.0,ES,2018,,16419.77
11010,APIACA,3200508.0,ES,2019,,16225.94
11011,APIACA,3200508.0,ES,2020,,15893.67
11012,APIACA,3200508.0,ES,2021,,12280.22
11013,APIACA,3200508.0,ES,2022,,11103.42
11014,APIACA,3200508.0,ES,2023,,11034.2
11015,APIACA,3200508.0,ES,2024,,11241.87
11016,ARACRUZ,3200607.0,ES,2013,,21905.77
11017,ARACRUZ,3200607.0,ES,2014,,20499.13
11018,ARACRUZ,3200607.0,ES,2015,,18033.03
11019,ARACRUZ,3200607.0,ES,2016,,20612.04
11020,ARACRUZ,3200607.0,ES,2017,,20555.06
11021,ARACRUZ,3200607.0,ES,2018,,19180.08
11022,ARACRUZ,3200607.0,ES,2019,,19266.61
11023,ARACRUZ,3200607.0,ES,2020,,19479.77
11024,ARACRUZ,3200607.0,ES,2021,,18998.58
11025,ARACRUZ,3200607.0,ES,2022,,18309.5
11026,ARACRUZ,3200607.0,ES,2023,,17429.43
11027,ARACRUZ,3200607.0,ES,2024,,16115.65
11028,ATILIO VIVACQUA,3200706.0,ES,2013,,24544.59
11029,ATILIO VIVACQUA,3200706.0,ES,2014,,22020.87
11030,ATILIO VIVACQUA,3200706.0,ES,2015,,20066.41
11031,ATILIO VIVACQUA,3200706.0,ES,2016,,19848.2
11032,ATILIO VIVACQUA,3200706.0,ES,2017,,19952.56
11033,ATILIO VIVACQUA,3200706.0,ES,2018,,23463.0
11034,ATILIO VIVACQUA,3200706.0,ES,2019,,22722.96
11035,ATILIO VIVACQUA,3200706.0,ES,2020,,22201.14
11036,ATILIO VIVACQUA,3200706.0,ES,2021,,20075.9
11037,ATILIO VIVACQUA,3200706.0,ES,2022,,18633.78
11038,ATILIO VIVACQUA,3200706.0,ES,2023,,16337.76
11039,ATILIO VIVACQUA,3200706.0,ES,2024,,14487.67
11040,BAIXO GUANDU,3200805.0,ES,2013,,18520.57
11041,BAIXO GUANDU,3200805.0,ES,2014,,14119.45
11042,BAIXO GUANDU,3200805.0,ES,2015,,12658.93
11043,BAIXO GUANDU,3200805.0,ES,2016,,17712.07
11044,BAIXO GUANDU,3200805.0,ES,2017,,12248.16
11045,BAIXO GUANDU,3200805.0,ES,2018,,14934.47
11046,BAIXO GUANDU,3200805.0,ES,2019,,12548.09
11047,BAIXO GUANDU,3200805.0,ES,2020,,14357.44
11048,BAIXO GUANDU,3200805.0,ES,2021,,14660.62
11049,BAIXO GUANDU,3200805.0,ES,2022,,13001.24
11050,BAIXO GUANDU,3200805.0,ES,2023,,11984.09
11051,BAIXO GUANDU,3200805.0,ES,2024,,10578.99
11052,BARRA DE SAO FRANCISCO,3200904.0,ES,2013,,18196.15
11053,BARRA DE SAO FRANCISCO,3200904.0,ES,2014,,15878.39
11054,BARRA DE SAO FRANCISCO,3200904.0,ES,2015,,15638.38
11055,BARRA DE SAO FRANCISCO,3200904.0,ES,2016,,16789.03
11056,BARRA DE SAO FRANCISCO,3200904.0,ES,2017,,15725.45
11057,BARRA DE SAO FRANCISCO,3200904.0,ES,2018,,14452.44
11058,BARRA DE SAO FRANCISCO,3200904.0,ES,2019,,14381.85
11059,BARRA DE SAO FRANCISCO,3200904.0,ES,2020,,14355.97
11060,BARRA DE SAO FRANCISCO,3200904.0,ES,2021,,14821.87
11061,BARRA DE SAO FRANCISCO,3200904.0,ES,2022,,13292.39
11062,BARRA DE SAO FRANCISCO,3200904.0,ES,2023,,12504.12
11063,BARRA DE SAO FRANCISCO,3200904.0,ES,2024,,11558.19
11064,BOA ESPERANCA,3107109.0,ES,2013,,8514.86
11065,BOA ESPERANCA,3201001.0,ES,2013,,24933.86
11066,BOA ESPERANCA,4103008.0,ES,2013,,74440.54
11067,BOA ESPERANCA,3107109.0,ES,2014,,8389.38
11068,BOA ESPERANCA,3201001.0,ES,2014,,24566.43
11069,BOA ESPERANCA,4103008.0,ES,2014,,73343.57
11070,BOA ESPERANCA,3107109.0,ES,2015,,7410.66
11071,BOA ESPERANCA,3201001.0,ES,2015,,21700.47
11072,BOA ESPERANCA,4103008.0,ES,2015,,64787.19
11073,BOA ESPERANCA,3107109.0,ES,2016,,8093.25
11074,BOA ESPERANCA,3201001.0,ES,2016,,23699.29
11075,BOA ESPERANCA,4103008.0,ES,2016,,70754.72
11076,BOA ESPERANCA,3107109.0,ES,2017,,7716.82
11077,BOA ESPERANCA,3201001.0,ES,2017,,22597.0
11078,BOA ESPERANCA,4103008.0,ES,2017,,67463.8
11079,BOA ESPERANCA,3107109.0,ES,2018,,7649.07
11080,BOA ESPERANCA,3201001.0,ES,2018,,22398.59
11081,BOA ESPERANCA,4103008.0,ES,2018,,66871.43
11082,BOA ESPERANCA,3107109.0,ES,2019,,7711.8
11083,BOA ESPERANCA,3201001.0,ES,2019,,22582.3
11084,BOA ESPERANCA,4103008.0,ES,2019,,67419.92
11085,BOA ESPERANCA,3107109.0,ES,2020,,7561.23
11086,BOA ESPERANCA,3201001.0,ES,2020,,22141.39
11087,BOA ESPERANCA,4103008.0,ES,2020,,66103.55
11088,BOA ESPERANCA,3107109.0,ES,2021,,8183.6
11089,BOA ESPERANCA,3201001.0,ES,2021,,23963.84
11090,BOA ESPERANCA,4103008.0,ES,2021,,71544.54
11091,BOA ESPERANCA,3107109.0,ES,2022,,7222.45
11092,BOA ESPERANCA,3201001.0,ES,2022,,21149.32
11093,BOA ESPERANCA,4103008.0,ES,2022,,63141.73
11094,BOA ESPERANCA,3107109.0,ES,2023,,5287.59
11095,BOA ESPERANCA,3201001.0,ES,2023,,15483.54
11096,BOA ESPERANCA,4103008.0,ES,2023,,46226.42
11097,BOA ESPERANCA,3107109.0,ES,2024,,4620.06
11098,BOA ESPERANCA,3201001.0,ES,2024,,13528.81
11099,BOA ESPERANCA,4103008.0,ES,2024,,40390.52
11100,BOM JESUS DO NORTE,3201100.0,ES,2013,,9801.05
11101,BOM JESUS DO NORTE,3201100.0,ES,2014,,8679.54
11102,BOM JESUS DO NORTE,3201100.0,ES,2015,,6143.94
11103,BOM JESUS DO NORTE,3201100.0,ES,2016,,8386.97
11104,BOM JESUS DO NORTE,3201100.0,ES,2017,,9401.21
11105,BOM JESUS DO NORTE,3201100.0,ES,2018,,9684.03
11106,BOM JESUS DO NORTE,3201100.0,ES,2019,,9742.54
11107,BOM JESUS DO NORTE,3201100.0,ES,2020,,10415.45
11108,BOM JESUS DO NORTE,3201100.0,ES,2021,,13253.36
11109,BOM JESUS DO NORTE,3201100.0,ES,2022,,9147.65
11110,BOM JESUS DO NORTE,3201100.0,ES,2023,,7879.85
11111,BOM JESUS DO NORTE,3201100.0,ES,2024,,6885.12
11112,BREJETUBA,3201159.0,ES,2013,,26915.67
11113,BREJETUBA,3201159.0,ES,2014,,23858.3
11114,BREJETUBA,3201159.0,ES,2015,,24690.03
11115,BREJETUBA,3201159.0,ES,2016,,26222.56
11116,BREJETUBA,3201159.0,ES,2017,,23858.3
11117,BREJETUBA,3201159.0,ES,2018,,22510.59
11118,BREJETUBA,3201159.0,ES,2019,,22325.76
11119,BREJETUBA,3201159.0,ES,2020,,18090.1
11120,BREJETUBA,3201159.0,ES,2021,,18860.22
11121,BREJETUBA,3201159.0,ES,2022,,16257.22
11122,BREJETUBA,3201159.0,ES,2023,,15571.81
11123,BREJETUBA,3201159.0,ES,2024,,15217.56
11124,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2013,,19003.05
11125,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2014,,18557.91
11126,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2015,,18507.31
11127,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2016,,18509.47
11128,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2017,,18297.93
11129,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2018,,17356.53
11130,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2019,,16841.42
11131,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2020,,16992.67
11132,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2021,,16449.03
11133,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2022,,15551.23
11134,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2023,,14610.9
11135,CACHOEIRO DE ITAPEMIRIM,3201209.0,ES,2024,,12573.07
11136,CARIACICA,3201308.0,ES,2013,,20469.55
11137,CARIACICA,3201308.0,ES,2014,,20046.62
11138,CARIACICA,3201308.0,ES,2015,,19494.98
